Latitude,Longitude,geometry,dateval,loc_id,loc_name,ENG_ELEC_KWH_COST,ENG_HEAT_KWH_COST,NONENG_HEAT_KWH_COST,NONENG_ELEC_KWH_COST,heat_kwh_min,heat_kwh_max,elec_kwh_max,water_heater_max_kwh,heat_needed_cumulative,elec_needed_cumulative,heat_produced_cumulative,elec_produced_cumulative,unmet_heat_needed_cumulative,unmet_elec_needed_cumulative,wasted_heat_cumulative,ENG_cost_cumulative,savings_cumulative,NOENG_savings_cumulative,ON_HRS_cumulative,Cycle_ON_cumulative,Cycle_OFF_cumulative,Site Name,State_y,TZ,Elev,Class,Pool,ON_PCT,TOTAL_SAVINGS
33.967,-86.083,"POLYGON ((-85.40440494476564 34.01273534718856, -86.30148100610894 33.63335088892161, -86.71298452854346 34.11137723227264, -85.59095446643336 34.90131713849657, -85.5830580475713 34.86232267159706, -85.5346926048626 34.62248841125466, -85.52583411411931 34.58468560497035, -85.5118559337669 34.52301486457745, -85.4602859449828 34.29016150937283, -85.41656722100322 34.08692037918983, -85.40440494476564 34.01273534718856))",12/31,722285,AL_Gadsen.Muni.AWOS,0.03600000000000001,0.021600000000000005,0.051428999999999975,0.09800000000000002,10,10,6,12,19871.845782347882,18702.891867134826,34862.8223923888,6535.693435433292,1200.7799960465798,12167.198431701536,8865.65255675839,757.5965541931378,287.9368110506807,387.06664741497366,2397,1083,1082,GADSEN MUNI (AWOS),AL,-6,173,III,12,0.27363013698630134,675.0034584656544
33.967,-86.083,"POLYGON ((-85.40440494476564 34.01273534718856, -86.30148100610894 33.63335088892161, -86.71298452854346 34.11137723227264, -85.59095446643336 34.90131713849657, -85.5830580475713 34.86232267159706, -85.5346926048626 34.62248841125466, -85.52583411411931 34.58468560497035, -85.5118559337669 34.52301486457745, -85.4602859449828 34.29016150937283, -85.41656722100322 34.08692037918983, -85.40440494476564 34.01273534718856))",12/31,722285,AL_Gadsen.Muni.AWOS,0.03600000000000001,0.021600000000000005,0.051428999999999975,0.09800000000000002,10,16,6,12,19871.845782347882,18702.891867134826,34949.65462079806,6535.693435433292,1113.9477676373197,12167.198431701536,8865.65255675839,755.0064356519179,290.5269295919006,387.06664741497366,2397,1083,1082,GADSEN MUNI (AWOS),AL,-6,173,III,12,0.27363013698630134,677.5935770068743
34.75,-87.6,"POLYGON ((-87.52556462162397 33.98635016197183, -88.2123750380125 33.99163489607692, -88.2026446691596 34.05912227982532, -88.19934925879909 34.09044807886313, -88.1676133271811 34.32414749763964, -88.1512564089459 34.46527325335934, -88.1364016006381 34.58049730018615, -88.09046866840509 34.89562966431906, -88.10888650674109 34.89993644494147, -88.14310493973279 34.93031246872026, -88.19399360179028 35.00445363289797, -88.19496238913169 35.01354384310957, -87.98607824493298 35.01603364885297, -87.60781307500218 35.01054661680006, -87.2227639070873 35.00734621504785, -87.20758848357949 35.00796040373947, -87.13646866279124 35.00611403536144, -87.29895446643279 34.09902327832736, -87.52556462162397 33.98635016197183))",12/31,723235,AL_Muscle.Shoals.Rgnl.AP,0.03600000000000001,0.021600000000000005,0.051428999999999975,0.09800000000000002,10,10,6,12,19061.00587432147,19112.26377346192,35904.2651283727,7034.559077023621,1361.0471838929836,12077.70469643829,9961.968022365993,788.467088065294,295.68583860065985,369.3190845570205,2418,1030,1030,MUSCLE SHOALS REGIONAL AP,AL,-6,165,II,12,0.276027397260274,665.0049231576804
34.75,-87.6,"POLYGON ((-87.52556462162397 33.98635016197183, -88.2123750380125 33.99163489607692, -88.2026446691596 34.05912227982532, -88.19934925879909 34.09044807886313, -88.1676133271811 34.32414749763964, -88.1512564089459 34.46527325335934, -88.1364016006381 34.58049730018615, -88.09046866840509 34.89562966431906, -88.10888650674109 34.89993644494147, -88.14310493973279 34.93031246872026, -88.19399360179028 35.00445363289797, -88.19496238913169 35.01354384310957, -87.98607824493298 35.01603364885297, -87.60781307500218 35.01054661680006, -87.2227639070873 35.00734621504785, -87.20758848357949 35.00796040373947, -87.13646866279124 35.00611403536144, -87.29895446643279 34.09902327832736, -87.52556462162397 33.98635016197183))",12/31,723235,AL_Muscle.Shoals.Rgnl.AP,0.03600000000000001,0.021600000000000005,0.051428999999999975,0.09800000000000002,10,16,6,12,19061.00587432147,19112.26377346192,36083.11638924521,7034.559077023621,1182.1959230204836,12077.70469643829,9961.968022365993,783.1321338047283,301.02079286122563,369.3190845570205,2418,1030,1030,MUSCLE SHOALS REGIONAL AP,AL,-6,165,II,12,0.276027397260274,670.3398774182461
34.65,-86.78299999999999,"POLYGON ((-86.71298452854346 34.11137723227264, -87.29895446643279 34.09902327832736, -87.13646866279124 35.00611403536144, -86.83342210105279 34.99824605846068, -86.7823722248246 34.99707533897346, -86.3130526489014 34.99527312824556, -86.30350039846209 34.99546387071877, -85.86956754022791 34.99238453500677, -85.6089602227006 34.99016416207247, -85.59095446643336 34.90131713849657, -86.71298452854346 34.11137723227264))",12/31,723230,AL_Huntsville.Intl.AP-Jones.Field,0.03600000000000001,0.021600000000000005,0.051428999999999975,0.09800000000000002,10,10,6,12,22846.16910707831,19341.38079685189,40541.77869332168,7813.0672159930045,1547.8662414750202,11528.313580858905,10461.636691391192,898.2883338804933,388.13071708520226,382.5779292007781,2752,1054,1054,HUNTSVILLE INTL/JONES FIELD,AL,-6,190,I,24,0.3141552511415525,770.7086462859804
34.65,-86.78299999999999,"POLYGON ((-86.71298452854346 34.11137723227264, -87.29895446643279 34.09902327832736, -87.13646866279124 35.00611403536144, -86.83342210105279 34.99824605846068, -86.7823722248246 34.99707533897346, -86.3130526489014 34.99527312824556, -86.30350039846209 34.99546387071877, -85.86956754022791 34.99238453500677, -85.6089602227006 34.99016416207247, -85.59095446643336 34.90131713849657, -86.71298452854346 34.11137723227264))",12/31,723230,AL_Huntsville.Intl.AP-Jones.Field,0.03600000000000001,0.021600000000000005,0.051428999999999975,0.09800000000000002,10,16,6,12,22846.16910707831,19341.38079685189,40879.26993638515,7813.0672159930045,1210.3749984115439,11528.313580858905,10461.636691391192,888.2213075911529,398.1977433745428,382.5779292007781,2752,1054,1054,HUNTSVILLE INTL/JONES FIELD,AL,-6,190,I,24,0.3141552511415525,780.7756725753209
40.233000000000004,-85.4,"POLYGON ((-84.83685428545228 38.97706316078185, -86.03143053051377 40.17205353660513, -85.56852392609115 40.65825498183072, -84.79351736437702 40.54087644427888, -84.79455627492838 40.35305073543032, -84.7953877815654 40.31950052274323, -84.8035641167173 40.01399065532722, -84.80614975993359 39.91716652263881, -84.8086965501202 39.73329927433941, -84.81103679760172 39.5640506597321, -84.8111048163055 39.5131631891675, -84.81202490784982 39.3123331743918, -84.81207054720861 39.3030292207135, -84.81148060280751 39.10258550865979, -84.8278613509009 39.10368774320689, -84.88670794228008 39.06504498622729, -84.88999610007498 39.05064859186449, -84.8762931545841 39.0328954511584, -84.84422567711378 39.0058310006004, -84.83444440101599 38.98277550924208, -84.83685428545228 38.97706316078185))",12/31,725336,IN_Delaware.County-Johnson.Field,0.030000000000000016,0.018000000000000006,0.042857000000000006,0.09900000000000002,10,10,6,12,49820.02794254221,14412.430495823464,58972.34176096093,8767.405056576548,4839.872275600797,5645.025439246921,7383.8620834862495,1212.3946639436242,922.463500712636,393.0727287899444,4436,1196,1196,DELAWARE CO JOHNSON,IN,-5,293,II,12,0.506392694063927,1315.5362295025805
40.233000000000004,-85.4,"POLYGON ((-84.83685428545228 38.97706316078185, -86.03143053051377 40.17205353660513, -85.56852392609115 40.65825498183072, -84.79351736437702 40.54087644427888, -84.79455627492838 40.35305073543032, -84.7953877815654 40.31950052274323, -84.8035641167173 40.01399065532722, -84.80614975993359 39.91716652263881, -84.8086965501202 39.73329927433941, -84.81103679760172 39.5640506597321, -84.8111048163055 39.5131631891675, -84.81202490784982 39.3123331743918, -84.81207054720861 39.3030292207135, -84.81148060280751 39.10258550865979, -84.8278613509009 39.10368774320689, -84.88670794228008 39.06504498622729, -84.88999610007498 39.05064859186449, -84.8762931545841 39.0328954511584, -84.84422567711378 39.0058310006004, -84.83444440101599 38.98277550924208, -84.83685428545228 38.97706316078185))",12/31,725336,IN_Delaware.County-Johnson.Field,0.030000000000000016,0.018000000000000006,0.042857000000000006,0.09900000000000002,10,16,6,12,49820.02794254221,14412.430495823464,61523.042107651134,8767.405056576548,2289.1719289105763,5645.025439246921,7383.8620834862495,1148.9919054259458,985.8662592303148,393.0727287899444,4436,1196,1196,DELAWARE CO JOHNSON,IN,-5,293,II,12,0.506392694063927,1378.938988020259
41.0,-85.2,"POLYGON ((-84.79351736437702 40.54087644427888, -85.56852392609115 40.65825498183072, -85.92075948449029 41.20902325646139, -85.31612354676064 41.76353123122832, -85.2972096262619 41.76358101571745, -85.19314059505049 41.76286757048635, -84.82600806139008 41.76187510869886, -84.78847779615739 41.76095947230186, -84.79037745028339 41.69749475802335, -84.79136991207091 41.53049195213354, -84.7918972253883 41.42789943965406, -84.79097557972268 41.28381800446444, -84.79158624573959 41.25313255515815, -84.79052711215338 40.98834123258185, -84.79102329124298 40.93770848247924, -84.7930613139584 40.72886039389194, -84.79325216003969 40.58873823782824, -84.79351736437702 40.54087644427888))",12/31,725330,IN_Fort.Wayne.Intl.AP,0.030000000000000016,0.018000000000000006,0.042857000000000006,0.09900000000000002,10,10,6,12,57158.66269004661,14342.54864415142,61316.0442411098,8991.626544665873,7740.164699113502,5350.922099485549,6183.857706330373,1377.3591245456244,1141.8077708365631,351.0046505583415,4633,1058,1058,FORT WAYNE INTL AP,IN,-5,241,I,24,0.5288812785388128,1492.8124213949045
41.0,-85.2,"POLYGON ((-84.79351736437702 40.54087644427888, -85.56852392609115 40.65825498183072, -85.92075948449029 41.20902325646139, -85.31612354676064 41.76353123122832, -85.2972096262619 41.76358101571745, -85.19314059505049 41.76286757048635, -84.82600806139008 41.76187510869886, -84.78847779615739 41.76095947230186, -84.79037745028339 41.69749475802335, -84.79136991207091 41.53049195213354, -84.7918972253883 41.42789943965406, -84.79097557972268 41.28381800446444, -84.79158624573959 41.25313255515815, -84.79052711215338 40.98834123258185, -84.79102329124298 40.93770848247924, -84.7930613139584 40.72886039389194, -84.79325216003969 40.58873823782824, -84.79351736437702 40.54087644427888))",12/31,725330,IN_Fort.Wayne.Intl.AP,0.030000000000000016,0.018000000000000006,0.042857000000000006,0.09900000000000002,10,16,6,12,57158.66269004661,14342.54864415142,65345.535699039545,8991.626544665873,3710.673241183731,5350.922099485549,6183.857706330373,1277.1980553758635,1241.968840006323,351.0046505583415,4633,1058,1058,FORT WAYNE INTL AP,IN,-5,241,I,24,0.5288812785388128,1592.9734905646646
41.7,-86.333,"POLYGON ((-85.31612354676064 41.76353123122832, -85.92075948449029 41.20902325646139, -86.84125308844061 41.11742181262498, -87.53248552790782 41.30218946547743, -87.53268618356211 41.46975036899176, -87.5299063270021 41.72362606241896, -87.4637108663929 41.67162454598635, -87.41930698218772 41.67636637693195, -87.44197404685829 41.65811296461706, -87.39474668709198 41.63419120611146, -87.2338545302817 41.62618872531576, -86.9424599167065 41.71650347323307, -86.8348296168042 41.76550475872177, -86.52518096926559 41.76554034809696, -86.23456528122729 41.76486425357827, -86.0683021852165 41.76462844159077, -85.79922697940329 41.76353496192635, -85.65945885214509 41.76262751056756, -85.31612354676064 41.76353123122832))",12/31,725350,IN_South.Bend-Michiana.Rgnl.AP,0.030000000000000016,0.018000000000000006,0.042857000000000006,0.09900000000000002,10,10,6,12,52250.26102295504,14383.896549779442,60024.888828601426,8846.933297160824,5199.747990804753,5536.963252618612,6670.917158739369,1244.509851366515,983.8494035110218,379.6281139990926,4528,1148,1148,SOUTH BEND MICHIANA RGNL AP,IN,-5,236,I,24,0.5168949771689497,1363.4775175101145
41.7,-86.333,"POLYGON ((-85.31612354676064 41.76353123122832, -85.92075948449029 41.20902325646139, -86.84125308844061 41.11742181262498, -87.53248552790782 41.30218946547743, -87.53268618356211 41.46975036899176, -87.5299063270021 41.72362606241896, -87.4637108663929 41.67162454598635, -87.41930698218772 41.67636637693195, -87.44197404685829 41.65811296461706, -87.39474668709198 41.63419120611146, -87.2338545302817 41.62618872531576, -86.9424599167065 41.71650347323307, -86.8348296168042 41.76550475872177, -86.52518096926559 41.76554034809696, -86.23456528122729 41.76486425357827, -86.0683021852165 41.76462844159077, -85.79922697940329 41.76353496192635, -85.65945885214509 41.76262751056756, -85.31612354676064 41.76353123122832))",12/31,725350,IN_South.Bend-Michiana.Rgnl.AP,0.030000000000000016,0.018000000000000006,0.042857000000000006,0.09900000000000002,10,16,6,12,52250.26102295504,14383.896549779442,62774.41220181011,8846.933297160824,2450.2246175960577,5536.963252618612,6670.917158739369,1176.1649488786668,1052.1943059988703,379.6281139990926,4528,1148,1148,SOUTH BEND MICHIANA RGNL AP,IN,-5,236,I,24,0.5168949771689497,1431.822419997963
38.05,-87.53299999999999,"POLYGON ((-87.50808956045387 38.7628059350886, -87.37393294076331 38.74911628757881, -85.96163918252181 38.01120018164632, -86.00666330430791 38.00176707683936, -86.03161979669719 37.99295065097616, -86.05271569665588 37.96678448246197, -86.1049865940934 38.01133616359156, -86.19062167591248 38.01775841396837, -86.2521549283848 38.04072148692016, -86.27769898218951 38.05817297270466, -86.29144005545352 38.07848953269396, -86.29767430897108 38.15030407385257, -86.34160589574871 38.17728812454136, -86.3643499412219 38.19329023691057, -86.38830692647439 38.19480804346188, -86.38710103204448 38.16802146977147, -86.34312390951619 38.15555980086936, -86.33541785143419 38.14402827349537, -86.3440391314809 38.13427020560727, -86.3936770886143 38.12329443196838, -86.40718126200589 38.10821857582437, -86.45252419803379 38.12975527635446, -86.4648459960295 38.12915616263837, -86.47433691048609 38.11170762968427, -86.44252120064741 38.08869819211707, -86.4424675834665 38.07599537541147, -86.4583673828578 38.05916087573667, -86.50311472784439 38.05164877197826, -86.519091249018 38.04704789982396, -86.5278343721654 38.01869321785986, -86.5308478649434 37.98747729518976, -86.5169010260347 37.94224205975976, -86.52273778715779 37.92787167102476, -86.54108719235769 37.92151583342657, -86.58178392769679 37.92566538878926, -86.5983098307087 37.92107202822076, -86.61478247916799 37.85797548525036, -86.64556822109471 37.84600035988676, -86.6659241521541 37.84738088573356, -86.6706698165985 37.86064085488336, -86.66030864608339 37.90257285754286, -86.66865552013319 37.91319677814596, -86.6891259381197 37.91185355120746, -86.72887657628658 37.89462145553006, -86.7538256088944 37.89835937599536, -86.80281549749439 37.97879985956436, -86.82630717886468 37.99155971251727, -86.8632726764596 37.98692024635366, -86.90007789235649 37.95369696895946, -86.93157293519108 37.93804070035757, -86.98903154094168 37.93061614542587, -87.01315637128199 37.92476394669917, -87.0364800003484 37.90800544355017, -87.0713083222964 37.80713614063845, -87.1064270576894 37.78425118817806, -87.13187941834428 37.78973635528546, -87.15807988113259 37.82696750399457, -87.17578069975879 37.83864019737606, -87.2267618320266 37.84911834141217, -87.2727459466507 37.87081941615946, -87.31055890652648 37.89371840751465, -87.38755063977808 37.93496923885956, -87.4522883865218 37.93652076984066, -87.50480297016099 37.91562700924386, -87.60432573067558 37.97115731323466, -87.6271375876364 37.92345465140637, -87.59471836073828 37.89076666515166, -87.59363446482121 37.86491069922567, -87.6075887635114 37.84381930621846, -87.65169586237468 37.82817515976176, -87.6847174148393 37.83637283817806, -87.67972096703998 37.89704935544626, -87.7094081525064 37.89975394073696, -87.72820001600708 37.89458498548626, -87.75378245660499 37.89812884801997, -87.82364719732739 37.87825500535156, -87.8571874118348 37.89094689140485, -87.89903642442309 37.92459693047596, -87.9218949050195 37.91990892392737, -87.9344838046424 37.90420390772436, -87.9368488662587 37.87522353657196, -87.9102286353388 37.83861346649166, -87.92016998591841 37.80972857018395, -87.9396104359928 37.79955104498856, -87.95873804147308 37.77622425587576, -88.0112228895937 37.80135227143976, -88.0356073617796 37.80572789963055, -88.08606242402691 37.81765686759506, -88.08929743087749 37.83129448819236, -88.04216891321829 37.82756718755506, -88.0342722680752 37.84379112482096, -88.07577015288432 37.86785456737456, -88.10148992599061 37.89535116722956, -88.10011665270929 37.90621540677156, -88.04490054021768 37.89604896764076, -88.0266198271741 37.90580309842165, -88.03047285621508 37.91763638432545, -88.08403331160629 37.92370579738967, -88.07897490617579 37.94404582460886, -88.06465388669038 37.92982836139826, -88.0418029694837 37.93454325424327, -88.0425431455992 37.95631001651266, -88.02173698563318 37.97510125836487, -88.0292447378522 38.00828169381847, -88.02172968126359 38.03357703642967, -88.04150592512158 38.03834927634646, -88.043123454449 38.04516616989566, -88.0347614018156 38.05413075531167, -87.97532642015651 38.07335279955586, -87.9648969719174 38.09679412739976, -88.0123608689279 38.09239233816907, -88.0185791668013 38.10334821905697, -87.9735340521962 38.13180568023527, -87.95059957507399 38.13695914607816, -87.93202176586419 38.15757368290237, -87.93231948367878 38.17117700922548, -87.97795987850108 38.20076058661306, -87.98603985813969 38.23486044015867, -87.9800507413368 38.24113178536847, -87.92595002161829 38.30481837634797, -87.9136816853914 38.30239208235697, -87.9141393740798 38.28109440566478, -87.888496529972 38.30070575726526, -87.88347635592248 38.31559848612997, -87.87406915679348 38.31683437509876, -87.86303670953549 38.28540843885268, -87.8501122751491 38.28614457425307, -87.8345329873498 38.35257051103378, -87.78404834499599 38.37817082402527, -87.74845658691881 38.41801165302487, -87.73898064382951 38.44552736857037, -87.75868793651109 38.45714333652868, -87.7561244136197 38.46617283240608, -87.69284448434981 38.48158044161868, -87.679935228547 38.50405298212118, -87.65355966810549 38.50049005570107, -87.6514157061294 38.51541692342767, -87.67296929477639 38.54747181251648, -87.65288041354029 38.57391901794458, -87.64061958889918 38.5932251401448, -87.61985171211819 38.59925611461167, -87.62867150524411 38.62296438867088, -87.625215191537 38.64285802048228, -87.58850135796578 38.67221578406198, -87.54391372483281 38.68602104253079, -87.50833652369082 38.7366800054774, -87.50808956045387 38.7628059350886))",12/31,724320,IN_Evansville.Rgnl.AP,0.030000000000000016,0.018000000000000006,0.042857000000000006,0.09900000000000002,10,10,6,12,30403.518385078845,19075.70232047063,63365.77226214488,12015.463357286964,1446.6099092054637,7060.238963183688,19615.283259459444,1185.6655572245434,589.9287395372495,309.87571112293267,4334,1046,1045,EVANSVILLE REGIONAL AP,IN,-6,116,I,24,0.49474885844748856,899.8044506601822
38.05,-87.53299999999999,"POLYGON ((-87.50808956045387 38.7628059350886, -87.37393294076331 38.74911628757881, -85.96163918252181 38.01120018164632, -86.00666330430791 38.00176707683936, -86.03161979669719 37.99295065097616, -86.05271569665588 37.96678448246197, -86.1049865940934 38.01133616359156, -86.19062167591248 38.01775841396837, -86.2521549283848 38.04072148692016, -86.27769898218951 38.05817297270466, -86.29144005545352 38.07848953269396, -86.29767430897108 38.15030407385257, -86.34160589574871 38.17728812454136, -86.3643499412219 38.19329023691057, -86.38830692647439 38.19480804346188, -86.38710103204448 38.16802146977147, -86.34312390951619 38.15555980086936, -86.33541785143419 38.14402827349537, -86.3440391314809 38.13427020560727, -86.3936770886143 38.12329443196838, -86.40718126200589 38.10821857582437, -86.45252419803379 38.12975527635446, -86.4648459960295 38.12915616263837, -86.47433691048609 38.11170762968427, -86.44252120064741 38.08869819211707, -86.4424675834665 38.07599537541147, -86.4583673828578 38.05916087573667, -86.50311472784439 38.05164877197826, -86.519091249018 38.04704789982396, -86.5278343721654 38.01869321785986, -86.5308478649434 37.98747729518976, -86.5169010260347 37.94224205975976, -86.52273778715779 37.92787167102476, -86.54108719235769 37.92151583342657, -86.58178392769679 37.92566538878926, -86.5983098307087 37.92107202822076, -86.61478247916799 37.85797548525036, -86.64556822109471 37.84600035988676, -86.6659241521541 37.84738088573356, -86.6706698165985 37.86064085488336, -86.66030864608339 37.90257285754286, -86.66865552013319 37.91319677814596, -86.6891259381197 37.91185355120746, -86.72887657628658 37.89462145553006, -86.7538256088944 37.89835937599536, -86.80281549749439 37.97879985956436, -86.82630717886468 37.99155971251727, -86.8632726764596 37.98692024635366, -86.90007789235649 37.95369696895946, -86.93157293519108 37.93804070035757, -86.98903154094168 37.93061614542587, -87.01315637128199 37.92476394669917, -87.0364800003484 37.90800544355017, -87.0713083222964 37.80713614063845, -87.1064270576894 37.78425118817806, -87.13187941834428 37.78973635528546, -87.15807988113259 37.82696750399457, -87.17578069975879 37.83864019737606, -87.2267618320266 37.84911834141217, -87.2727459466507 37.87081941615946, -87.31055890652648 37.89371840751465, -87.38755063977808 37.93496923885956, -87.4522883865218 37.93652076984066, -87.50480297016099 37.91562700924386, -87.60432573067558 37.97115731323466, -87.6271375876364 37.92345465140637, -87.59471836073828 37.89076666515166, -87.59363446482121 37.86491069922567, -87.6075887635114 37.84381930621846, -87.65169586237468 37.82817515976176, -87.6847174148393 37.83637283817806, -87.67972096703998 37.89704935544626, -87.7094081525064 37.89975394073696, -87.72820001600708 37.89458498548626, -87.75378245660499 37.89812884801997, -87.82364719732739 37.87825500535156, -87.8571874118348 37.89094689140485, -87.89903642442309 37.92459693047596, -87.9218949050195 37.91990892392737, -87.9344838046424 37.90420390772436, -87.9368488662587 37.87522353657196, -87.9102286353388 37.83861346649166, -87.92016998591841 37.80972857018395, -87.9396104359928 37.79955104498856, -87.95873804147308 37.77622425587576, -88.0112228895937 37.80135227143976, -88.0356073617796 37.80572789963055, -88.08606242402691 37.81765686759506, -88.08929743087749 37.83129448819236, -88.04216891321829 37.82756718755506, -88.0342722680752 37.84379112482096, -88.07577015288432 37.86785456737456, -88.10148992599061 37.89535116722956, -88.10011665270929 37.90621540677156, -88.04490054021768 37.89604896764076, -88.0266198271741 37.90580309842165, -88.03047285621508 37.91763638432545, -88.08403331160629 37.92370579738967, -88.07897490617579 37.94404582460886, -88.06465388669038 37.92982836139826, -88.0418029694837 37.93454325424327, -88.0425431455992 37.95631001651266, -88.02173698563318 37.97510125836487, -88.0292447378522 38.00828169381847, -88.02172968126359 38.03357703642967, -88.04150592512158 38.03834927634646, -88.043123454449 38.04516616989566, -88.0347614018156 38.05413075531167, -87.97532642015651 38.07335279955586, -87.9648969719174 38.09679412739976, -88.0123608689279 38.09239233816907, -88.0185791668013 38.10334821905697, -87.9735340521962 38.13180568023527, -87.95059957507399 38.13695914607816, -87.93202176586419 38.15757368290237, -87.93231948367878 38.17117700922548, -87.97795987850108 38.20076058661306, -87.98603985813969 38.23486044015867, -87.9800507413368 38.24113178536847, -87.92595002161829 38.30481837634797, -87.9136816853914 38.30239208235697, -87.9141393740798 38.28109440566478, -87.888496529972 38.30070575726526, -87.88347635592248 38.31559848612997, -87.87406915679348 38.31683437509876, -87.86303670953549 38.28540843885268, -87.8501122751491 38.28614457425307, -87.8345329873498 38.35257051103378, -87.78404834499599 38.37817082402527, -87.74845658691881 38.41801165302487, -87.73898064382951 38.44552736857037, -87.75868793651109 38.45714333652868, -87.7561244136197 38.46617283240608, -87.69284448434981 38.48158044161868, -87.679935228547 38.50405298212118, -87.65355966810549 38.50049005570107, -87.6514157061294 38.51541692342767, -87.67296929477639 38.54747181251648, -87.65288041354029 38.57391901794458, -87.64061958889918 38.5932251401448, -87.61985171211819 38.59925611461167, -87.62867150524411 38.62296438867088, -87.625215191537 38.64285802048228, -87.58850135796578 38.67221578406198, -87.54391372483281 38.68602104253079, -87.50833652369082 38.7366800054774, -87.50808956045387 38.7628059350886))",12/31,724320,IN_Evansville.Rgnl.AP,0.030000000000000016,0.018000000000000006,0.042857000000000006,0.09900000000000002,10,16,6,12,30403.518385078845,19075.70232047063,64128.88096890609,12015.463357286964,683.5012024442605,7060.238963183688,19615.283259459444,1166.69696410058,608.8973326612127,309.87571112293267,4334,1046,1045,EVANSVILLE REGIONAL AP,IN,-6,116,I,24,0.49474885844748856,918.7730437841453
