str_geom,Latitude,Longitude,dateval,loc_id,loc_name,ENG_ELEC_KWH_COST,NONENG_HEAT_KWH_COST,NONENG_ELEC_KWH_COST,heat_kwh_min,heat_kwh_max,elec_kwh_max,battery_max_kwh,EV_flag,water_heater_max_kwh,heat_needed_cumulative,elec_needed_cumulative,heat_produced_cumulative,produced_free_heat_cumulative,produced_notfree_heat_cumulative,elec_produced_cumulative,unmet_heat_needed_cumulative,unmet_elec_needed_cumulative,ending_stored_heat_cumulative,ending_stored_elec_cumulative,wasted_heat_cumulative,excess_heat_cumulative,excess_elec_cumulative,ENG_cost_cumulative,savings_cumulative,future_heat_savings_cumulative,future_elec_savings_cumulative,recycled_heat_savings_cumulative,recycled_elec_savings_cumulative,ON_HRS_cumulative,inc_needed_heat_kwh_cumulative,inc_needed_elec_kwh_cumulative,recycled_heat_kwh_cumulative,recycled_heat_kwh_cumulative,recycled_elec_kwh_cumulative,recycled_elec_kwh_cumulative,recycled_heat_kwh_cumulative,recycled_heat_kwh_cumulative,recycled_elec_kwh_cumulative,recycled_elec_kwh_cumulative,market_cost_cumulative,Cycle_ON_cumulative,Cycle_OFF_cumulative,loc_id2,Site Name,State_y,TZ,Elev,Class,Pool,ON_PCT,TOTAL_SAVINGS
"MULTIPOLYGON (((-78.9678338225483003 39.4423200339567401, -78.9953416200908549 39.3144205813613041, -79.3124394474186403 39.2976928299723554, -79.2952732402191884 39.3005409690914007, -79.2798225818497997 39.3252435698835114, -79.2601680256804002 39.3486416413546038, -79.1630183564081875 39.3934958580744023, -79.1581275370451891 39.4139606294205933, -79.1314006416080815 39.4170312102499949, -79.1040784659539042 39.4473068378004044, -79.0967157132412808 39.4646284508579157, -79.1045971798008054 39.4708728579673007, -79.0706297373800879 39.4708498569738069, -79.0644114913106790 39.4858256277137087, -79.0488545310523989 39.4838153201594011, -78.9704365807912012 39.4385252760556995, -78.9678338225483003 39.4423200339567401)), ((-79.4883215090409010 39.2884128471356391, -79.7083167370789738 39.2768035967771993, -80.5405148535631668 39.7071276063719125, -80.5233138000813256 39.7211952703072271, -80.4290823492967064 39.7198426052519054, -79.9182685148472842 39.7216669881087157, -79.7651323034089899 39.7218070662313067, -79.4809710878599844 39.7202740810964130, -79.4883215090409010 39.2884128471356391)))",39.65,-79.917,12/31,724176,WV_Morgantown.Muni-Hart.Field,0.09714285714285716,0.048571,0.08499999999999998,10,16,6,6,0,10,44128.5285526604,13596.023161332554,35913.19722099959,18510.390487914436,17402.806733085163,11779.339401400095,12244.843611520715,1822.6837599324517,47583.44091632131,29935.033597915284,4027.802085570503,18336.770726856976,10252.955558735868,6349.454903502657,-1053.6362043854376,625.5956341157853,626.5534683762563,694.9178500290946,870.9912224925482,2633,29821.270105663345,3349.0676025966677,14307.258446997053,14307.258446997053,10246.955558735875,10246.955558735875,14307.258446997053,14307.258446997053,10246.955558735875,10246.955558735875,3299.028729044536,2243,2243,724176,MORGANTOWN HART FIELD,WV,-5,378,II,12,0.30057077625570777,512.2728681362051
"MULTIPOLYGON (((-78.9678338225483003 39.4423200339567401, -78.9953416200908549 39.3144205813613041, -79.3124394474186403 39.2976928299723554, -79.2952732402191884 39.3005409690914007, -79.2798225818497997 39.3252435698835114, -79.2601680256804002 39.3486416413546038, -79.1630183564081875 39.3934958580744023, -79.1581275370451891 39.4139606294205933, -79.1314006416080815 39.4170312102499949, -79.1040784659539042 39.4473068378004044, -79.0967157132412808 39.4646284508579157, -79.1045971798008054 39.4708728579673007, -79.0706297373800879 39.4708498569738069, -79.0644114913106790 39.4858256277137087, -79.0488545310523989 39.4838153201594011, -78.9704365807912012 39.4385252760556995, -78.9678338225483003 39.4423200339567401)), ((-79.4883215090409010 39.2884128471356391, -79.7083167370789738 39.2768035967771993, -80.5405148535631668 39.7071276063719125, -80.5233138000813256 39.7211952703072271, -80.4290823492967064 39.7198426052519054, -79.9182685148472842 39.7216669881087157, -79.7651323034089899 39.7218070662313067, -79.4809710878599844 39.7202740810964130, -79.4883215090409010 39.2884128471356391)))",39.65,-79.917,12/31,724176,WV_Morgantown.Muni-Hart.Field,0.09714285714285716,0.048571,0.08499999999999998,10,16,6,6,1,10,44128.5285526604,17976.02316133256,37303.7844794306,20452.953409219434,16850.83107021118,13015.515805866908,11363.614528505,4964.664753794218,49171.68691171295,25975.04910044676,4537.160260985799,19740.75234485636,9007.525554082275,6327.563806295871,-942.3247988241915,635.2518021054088,571.6659405349885,738.3706052588464,765.2862932390632,2768,28926.64666307927,8972.655005578854,15201.881889581138,15201.881889581138,9003.368155753684,9003.368155753684,15201.881889581138,15201.881889581138,9003.368155753684,9003.368155753684,3671.3287290445396,2370,2370,724176,MORGANTOWN HART FIELD,WV,-5,378,II,12,0.31598173515981737,561.3320996737181
"POLYGON ((-82.1064059369595611 37.6719095068740373, -82.0664999999999765 37.7335010658634644, -80.8352891402654166 38.3485930702677251, -80.7039838021688354 37.4656068285141757, -82.1064059369595611 37.6719095068740373))",37.8,-81.117,12/31,724120,WV_Beckley-Raleigh.County.Mem.AP,0.09714285714285716,0.048571,0.08499999999999998,10,16,6,6,0,10,44799.43849079088,13604.973159925068,36496.02703015797,18611.50412632795,17884.52290383003,11843.684444026883,12111.874490150305,1767.2887158981891,46524.129428001965,30081.763508019285,3808.177960974685,18319.389246786486,10324.379248671541,6354.040987687562,-1058.4439218136365,638.041430250805,631.2292436474058,704.8101972989783,877.0622361370808,2649,30288.51227352179,3286.59391125353,14510.926217269098,14510.926217269098,10318.379248671543,10318.379248671543,14510.926217269098,14510.926217269098,10318.379248671543,10318.379248671543,3332.376245529838,2276,2276,724120,BECKLEY RALEIGH CO MEM AP,WV,-5,763,I,12,0.3023972602739726,523.4285116224227
"POLYGON ((-82.1064059369595611 37.6719095068740373, -82.0664999999999765 37.7335010658634644, -80.8352891402654166 38.3485930702677251, -80.7039838021688354 37.4656068285141757, -82.1064059369595611 37.6719095068740373))",37.8,-81.117,12/31,724120,WV_Beckley-Raleigh.County.Mem.AP,0.09714285714285716,0.048571,0.08499999999999998,10,16,6,6,1,10,44799.43849079088,17984.973159925074,37927.4315795553,20659.60330874655,17267.82827080875,13147.020287384164,11165.017199871705,4843.9528725409145,48295.54632085754,26078.68608388397,4292.725220093388,19840.433705223153,9073.691258012057,6326.140427943652,-945.5531986367187,645.1863660717776,575.109690865303,755.1539027670507,770.7537569310263,2795,29252.01507420384,8917.281901913006,15547.423416587053,15547.423416587053,9067.691258012055,9067.691258012055,15547.423416587053,15547.423416587053,9067.691258012055,9067.691258012055,3704.676245529837,2398,2398,724120,BECKLEY RALEIGH CO MEM AP,WV,-5,763,I,12,0.3190639269406393,580.3544610613583
"POLYGON ((-82.0664999999999765 37.7335010658634644, -82.1064059369595611 37.6719095068740373, -82.1747068738682600 37.6212093388644391, -82.1855493850975876 37.6406677452194529, -82.2054405821191949 37.6240165282362611, -82.2383711666905839 37.6567758486533535, -82.2956247838570931 37.6690580165587576, -82.3294012247844904 37.7441714907525565, -82.3194978983697894 37.7584268745200617, -82.3398465768635788 37.7844003320075572, -82.4058057592489916 37.8117197102435441, -82.4215083406620863 37.8723565456175564, -82.4376072747809019 37.8948548845317674, -82.5002094518028883 37.9222619152024620, -82.4933963399487027 37.9425137201425500, -82.4801741359436846 37.9543964270999652, -82.4757796510825045 37.9759070701982679, -82.5246786235933882 38.0156623707287622, -82.5932086850438054 38.1099625588118656, -82.6461279618389000 38.1463307040280668, -82.6471582405752798 38.1694356682439633, -82.6137636472225978 38.1780948688475732, -82.6066454095760889 38.1938262533065682, -82.6162287424391053 38.2388116378543756, -82.5891132130982015 38.2453881088564742, -82.5745789681865006 38.2559736944703630, -82.5800496301629039 38.2925104618348655, -82.5722980363301957 38.3078110439019710, -82.5982391680970949 38.3684639385281727, -82.5866042916643863 38.4125194405680759, -82.5754192297061849 38.4039021494323833, -82.5475481902541048 38.4005109534029785, -82.4949877082360956 38.4058325751579730, -82.4148913070970934 38.4303926112334722, -82.3947641426758963 38.4284703187421783, -82.3291793998875789 38.4419523200049724, -82.3142406690358968 38.4652295844560754, -82.2899713572296037 38.5800813674554774, -82.2708972135180971 38.5948900701681765, -82.2136592411713849 38.5848354241543774, -82.1842468761340825 38.5950322722564820, -82.1736570425888857 38.6321907917021861, -82.1889777246232995 38.6778937658041784, -82.1839728327654058 38.7103029945226851, -82.2167502327922932 38.7789394096661013, -82.1977219356555935 38.8046197080944921, -82.1460996765956821 38.8387877357557869, -82.1393170773206975 38.8993984100898871, -82.1043347411733748 38.9477705394902287, -82.0664999999999907 38.9210854651993756, -82.0664999999999765 37.7335010658634644))",38.383,-82.55,12/31,724250,WV_Huntington-Tri.State.Walker.Long.Field,0.09714285714285716,0.048571,0.08499999999999998,10,16,6,6,0,10,30739.828284003263,18278.472950729993,24860.801088294604,13948.399830706643,10912.401257587908,8876.254437722428,7460.094023766303,9403.908799960203,58133.69494475201,17282.37858345226,1578.969835226693,12812.767881164673,7522.799107649936,6108.588988324607,-749.5575097393943,482.3250725940525,454.02731070246233,545.5349518504643,639.294249759271,1761,19508.127230896225,10757.364130032694,11231.70105310708,11231.70105310708,7521.108820697304,7521.108820697304,11231.70105310708,11231.70105310708,7521.108820697304,7521.108820697304,3046.734400394376,1585,1584,724250,HUNTINGTON TRI-STATE ARPT,WV,-5,253,I,24,0.20102739726027397,435.271691870341
"POLYGON ((-82.0664999999999765 37.7335010658634644, -82.1064059369595611 37.6719095068740373, -82.1747068738682600 37.6212093388644391, -82.1855493850975876 37.6406677452194529, -82.2054405821191949 37.6240165282362611, -82.2383711666905839 37.6567758486533535, -82.2956247838570931 37.6690580165587576, -82.3294012247844904 37.7441714907525565, -82.3194978983697894 37.7584268745200617, -82.3398465768635788 37.7844003320075572, -82.4058057592489916 37.8117197102435441, -82.4215083406620863 37.8723565456175564, -82.4376072747809019 37.8948548845317674, -82.5002094518028883 37.9222619152024620, -82.4933963399487027 37.9425137201425500, -82.4801741359436846 37.9543964270999652, -82.4757796510825045 37.9759070701982679, -82.5246786235933882 38.0156623707287622, -82.5932086850438054 38.1099625588118656, -82.6461279618389000 38.1463307040280668, -82.6471582405752798 38.1694356682439633, -82.6137636472225978 38.1780948688475732, -82.6066454095760889 38.1938262533065682, -82.6162287424391053 38.2388116378543756, -82.5891132130982015 38.2453881088564742, -82.5745789681865006 38.2559736944703630, -82.5800496301629039 38.2925104618348655, -82.5722980363301957 38.3078110439019710, -82.5982391680970949 38.3684639385281727, -82.5866042916643863 38.4125194405680759, -82.5754192297061849 38.4039021494323833, -82.5475481902541048 38.4005109534029785, -82.4949877082360956 38.4058325751579730, -82.4148913070970934 38.4303926112334722, -82.3947641426758963 38.4284703187421783, -82.3291793998875789 38.4419523200049724, -82.3142406690358968 38.4652295844560754, -82.2899713572296037 38.5800813674554774, -82.2708972135180971 38.5948900701681765, -82.2136592411713849 38.5848354241543774, -82.1842468761340825 38.5950322722564820, -82.1736570425888857 38.6321907917021861, -82.1889777246232995 38.6778937658041784, -82.1839728327654058 38.7103029945226851, -82.2167502327922932 38.7789394096661013, -82.1977219356555935 38.8046197080944921, -82.1460996765956821 38.8387877357557869, -82.1393170773206975 38.8993984100898871, -82.1043347411733748 38.9477705394902287, -82.0664999999999907 38.9210854651993756, -82.0664999999999765 37.7335010658634644))",38.383,-82.55,12/31,724250,WV_Huntington-Tri.State.Walker.Long.Field,0.09714285714285716,0.048571,0.08499999999999998,10,16,6,6,1,10,30739.828284003263,22658.472950730014,25445.19548513929,14623.820742997252,10821.374742141992,9306.067745543729,7058.416679146978,13353.886940672328,58808.15235067532,15688.31167720226,1761.6868874520733,13386.371749016265,6701.197202218438,6112.310358706439,-680.010134266361,482.76051939328386,406.3583309819148,564.520715372245,569.4758146722527,1818,19117.24041527002,15958.757483997611,11622.587868733286,11622.587868733286,6699.715466732384,6699.715466732384,11622.587868733286,11622.587868733286,6699.715466732384,6699.715466732384,3419.0344003943746,1619,1618,724250,HUNTINGTON TRI-STATE ARPT,WV,-5,253,I,24,0.20753424657534247,453.98639577813674
"POLYGON ((-82.1064059369595611 37.6719095068740373, -80.7039838021688354 37.4656068285141757, -80.6503815727500211 37.4177401902555289, -80.7052071006002905 37.3883787577162465, -80.7297370903330034 37.3927194699844421, -80.7463242257194054 37.3877372682959432, -80.7476897801989111 37.3790816939751522, -80.7629949728254957 37.3714139708823367, -80.7700223979908856 37.3861958391025411, -80.7992446422034902 37.3917535318651559, -80.7996113629986041 37.4130623982298474, -80.8505252536233030 37.4234607640453447, -80.8773584509491883 37.3886971453425474, -80.8484178134951037 37.3509433974837535, -80.8554293348202862 37.3394115074814508, -80.9341835451016038 37.3013705580278412, -80.9678919155209798 37.2917914730961542, -80.9785356252671988 37.2964758015579463, -80.9859367129691066 37.3062413292276318, -81.0249323590654029 37.2860612210781497, -81.1407375954104992 37.2749250103290350, -81.2229334588555787 37.2402144907666468, -81.3118728095259797 37.2937070310623540, -81.3587947844799970 37.3389525236920505, -81.3909459772780792 37.3111547869558535, -81.4033441862317915 37.2826247483182414, -81.4753603487118880 37.2544223702300314, -81.4955331006876946 37.2528505838695381, -81.5055358908580843 37.2343720830033362, -81.5566543038304985 37.2063527803904392, -81.6658857629836064 37.2049100378922404, -81.7017283562195900 37.2354348428723441, -81.7384563840976881 37.2504910652854448, -81.7518541001882966 37.2722574649264473, -81.7926591577739970 37.2871534574456334, -81.8153810829223005 37.2795392479254488, -81.8388888753488857 37.2855052083228458, -81.8586808158308941 37.3070312372209543, -81.8638156840236064 37.3254560691022448, -81.8971581107085029 37.3405885988654376, -81.9268226578097796 37.3717275407329339, -81.9207334556025870 37.4155162001658468, -81.9882025185212910 37.4665864871854524, -81.9764218655217007 37.4829057438840536, -81.9479933628013981 37.4930262328319444, -81.9354499989291014 37.5066446859345461, -81.9595752437016927 37.5311726035056523, -81.9765742730056957 37.5432534609138528, -82.0263511685729014 37.5305195099805502, -82.0491341706836863 37.5514538331401511, -82.0556653649553169 37.5253425251037456, -82.0843920517265957 37.5483098977909435, -82.1425091904265798 37.5574524818864504, -82.1465225011655065 37.5659208882127444, -82.1374734233612003 37.5698959157666508, -82.1317815063324161 37.5905369762590595, -82.1593102246917795 37.5935690666871523, -82.1747068738682600 37.6212093388644391, -82.1064059369595611 37.6719095068740373))",37.27,-81.24,12/31,724125,WV_Bluefield-Mercer.County.AP,0.09714285714285716,0.048571,0.08499999999999998,10,16,6,6,0,10,27342.85581740562,16859.89707302979,22994.689561352377,13901.920886836324,9092.76867451602,8846.676927986773,6316.932694077631,8016.84699181929,59835.47642322058,17141.732070166574,1968.7664380243914,13136.971430695608,7456.204765464199,6001.401374504806,-758.2021639017561,468.2391286380685,466.23763752083704,542.4508846990343,633.4691230884731,1696,16174.650824734395,9407.319154341856,11168.20499267122,11168.20499267122,7452.577918687917,7452.577918687917,11168.20499267122,11168.20499267122,7452.577918687917,7452.577918687917,2761.161101114738,1580,1579,724125,BLUEFIELD/MERCER CO [NREL],WV,-5,803,II,12,0.19360730593607306,417.71784388575134
"POLYGON ((-82.1064059369595611 37.6719095068740373, -80.7039838021688354 37.4656068285141757, -80.6503815727500211 37.4177401902555289, -80.7052071006002905 37.3883787577162465, -80.7297370903330034 37.3927194699844421, -80.7463242257194054 37.3877372682959432, -80.7476897801989111 37.3790816939751522, -80.7629949728254957 37.3714139708823367, -80.7700223979908856 37.3861958391025411, -80.7992446422034902 37.3917535318651559, -80.7996113629986041 37.4130623982298474, -80.8505252536233030 37.4234607640453447, -80.8773584509491883 37.3886971453425474, -80.8484178134951037 37.3509433974837535, -80.8554293348202862 37.3394115074814508, -80.9341835451016038 37.3013705580278412, -80.9678919155209798 37.2917914730961542, -80.9785356252671988 37.2964758015579463, -80.9859367129691066 37.3062413292276318, -81.0249323590654029 37.2860612210781497, -81.1407375954104992 37.2749250103290350, -81.2229334588555787 37.2402144907666468, -81.3118728095259797 37.2937070310623540, -81.3587947844799970 37.3389525236920505, -81.3909459772780792 37.3111547869558535, -81.4033441862317915 37.2826247483182414, -81.4753603487118880 37.2544223702300314, -81.4955331006876946 37.2528505838695381, -81.5055358908580843 37.2343720830033362, -81.5566543038304985 37.2063527803904392, -81.6658857629836064 37.2049100378922404, -81.7017283562195900 37.2354348428723441, -81.7384563840976881 37.2504910652854448, -81.7518541001882966 37.2722574649264473, -81.7926591577739970 37.2871534574456334, -81.8153810829223005 37.2795392479254488, -81.8388888753488857 37.2855052083228458, -81.8586808158308941 37.3070312372209543, -81.8638156840236064 37.3254560691022448, -81.8971581107085029 37.3405885988654376, -81.9268226578097796 37.3717275407329339, -81.9207334556025870 37.4155162001658468, -81.9882025185212910 37.4665864871854524, -81.9764218655217007 37.4829057438840536, -81.9479933628013981 37.4930262328319444, -81.9354499989291014 37.5066446859345461, -81.9595752437016927 37.5311726035056523, -81.9765742730056957 37.5432534609138528, -82.0263511685729014 37.5305195099805502, -82.0491341706836863 37.5514538331401511, -82.0556653649553169 37.5253425251037456, -82.0843920517265957 37.5483098977909435, -82.1425091904265798 37.5574524818864504, -82.1465225011655065 37.5659208882127444, -82.1374734233612003 37.5698959157666508, -82.1317815063324161 37.5905369762590595, -82.1593102246917795 37.5935690666871523, -82.1747068738682600 37.6212093388644391, -82.1064059369595611 37.6719095068740373))",37.27,-81.24,12/31,724125,WV_Bluefield-Mercer.County.AP,0.09714285714285716,0.048571,0.08499999999999998,10,16,6,6,1,10,27342.85581740562,21239.89707302978,23549.498131365446,14495.829702488245,9053.668428877176,9224.618901583452,5884.288251312718,12019.057655637429,60366.55933621008,15562.212734656923,2090.492425353257,13658.366051309464,6612.090804078024,5992.366187663185,-688.669126463733,469.1240682199354,415.1082003627603,561.8419089922991,561.7064621903895,1748,15775.420331368712,14631.585753142846,11567.435486036902,11567.435486036902,6608.311319886942,6608.311319886942,11567.435486036902,11567.435486036902,6608.311319886942,6608.311319886942,3133.4611011147376,1599,1599,724125,BLUEFIELD/MERCER CO [NREL],WV,-5,803,II,12,0.19954337899543378,434.87924471895553
"POLYGON ((-80.7039838021688354 37.4656068285141757, -80.8352891402654166 38.3485930702677251, -80.6839816732749711 38.5640636145977069, -79.7973935937973238 38.2668183244037010, -79.8311519929124813 38.2502792390437705, -79.9161615409553860 38.1792648630781741, -79.9103399584159035 38.1626063417253647, -79.9353269115803897 38.1213086277247655, -79.9282921820454959 38.1033111791686636, -79.9575137010014885 38.0673653922860566, -79.9664936722171973 38.0386218692019753, -80.0004989833906848 37.9898701237711549, -80.0548072300911997 37.9556479608886690, -80.1064907215256881 37.9146585845306632, -80.1185073419249818 37.8912782818451603, -80.1600053821460961 37.8772283010940640, -80.1722204120164008 37.8601842022757680, -80.1715945674159940 37.8429685802828644, -80.2237356957348879 37.8023645223702545, -80.2205461728308791 37.7788585430850645, -80.2546888683170039 37.7572327914111554, -80.2500331356849870 37.7260519918796504, -80.3031097413479813 37.6826718591018448, -80.2957006758239942 37.6715026491796507, -80.3048626864343049 37.6522463624653554, -80.3009326765906906 37.6405469381995488, -80.2544222847300972 37.6407036454188528, -80.2189280218551062 37.6242667935508521, -80.2463930730500863 37.5968965955521384, -80.3167216153374994 37.5667185668119501, -80.3259057980767039 37.5334014723023515, -80.3083037697537065 37.5283701603844548, -80.2807304481164010 37.5362590867256571, -80.2879160828181995 37.5111511711289509, -80.3475108799389091 37.4911771394483395, -80.3521568734115021 37.4761015941285436, -80.3883061465610922 37.4657254004419542, -80.4253778942407820 37.4349064003219425, -80.4747647053909958 37.4228209323542487, -80.4867972296303833 37.4338604249617504, -80.4878815917838040 37.4605973185783441, -80.5087647843564866 37.4750470192978469, -80.5427553831828931 37.4692101545666603, -80.5974909096005803 37.4460544223920380, -80.6503815727500211 37.4177401902555289, -80.7039838021688354 37.4656068285141757))",37.867,-80.4,12/31,724127,WV_Lewisburg-Greenbrier.Valley.AP,0.09714285714285716,0.048571,0.08499999999999998,10,16,6,6,0,10,51497.76588896357,13608.846998041214,40223.110226193254,18955.27006594231,21267.840160250962,12062.444587417835,14608.051774074826,1546.732810175127,43030.39622059303,31708.051364136525,3333.3961113044766,18059.60450606639,10658.257147648641,6505.219341195946,-1044.8313104795939,652.8350043402849,625.0958628984702,715.2666679419814,905.9237735882358,2845,36771.55749420171,2950.920249944323,14726.208394761925,14726.208394761925,10657.92674809689,10657.92674809689,14726.208394761925,14726.208394761925,10657.92674809689,10657.92674809689,3658.0499818263565,2323,2322,724127,LEWISBURG/GREENBRIE,WV,-5,702,II,12,0.3247716894977169,576.3591310506233
"POLYGON ((-80.7039838021688354 37.4656068285141757, -80.8352891402654166 38.3485930702677251, -80.6839816732749711 38.5640636145977069, -79.7973935937973238 38.2668183244037010, -79.8311519929124813 38.2502792390437705, -79.9161615409553860 38.1792648630781741, -79.9103399584159035 38.1626063417253647, -79.9353269115803897 38.1213086277247655, -79.9282921820454959 38.1033111791686636, -79.9575137010014885 38.0673653922860566, -79.9664936722171973 38.0386218692019753, -80.0004989833906848 37.9898701237711549, -80.0548072300911997 37.9556479608886690, -80.1064907215256881 37.9146585845306632, -80.1185073419249818 37.8912782818451603, -80.1600053821460961 37.8772283010940640, -80.1722204120164008 37.8601842022757680, -80.1715945674159940 37.8429685802828644, -80.2237356957348879 37.8023645223702545, -80.2205461728308791 37.7788585430850645, -80.2546888683170039 37.7572327914111554, -80.2500331356849870 37.7260519918796504, -80.3031097413479813 37.6826718591018448, -80.2957006758239942 37.6715026491796507, -80.3048626864343049 37.6522463624653554, -80.3009326765906906 37.6405469381995488, -80.2544222847300972 37.6407036454188528, -80.2189280218551062 37.6242667935508521, -80.2463930730500863 37.5968965955521384, -80.3167216153374994 37.5667185668119501, -80.3259057980767039 37.5334014723023515, -80.3083037697537065 37.5283701603844548, -80.2807304481164010 37.5362590867256571, -80.2879160828181995 37.5111511711289509, -80.3475108799389091 37.4911771394483395, -80.3521568734115021 37.4761015941285436, -80.3883061465610922 37.4657254004419542, -80.4253778942407820 37.4349064003219425, -80.4747647053909958 37.4228209323542487, -80.4867972296303833 37.4338604249617504, -80.4878815917838040 37.4605973185783441, -80.5087647843564866 37.4750470192978469, -80.5427553831828931 37.4692101545666603, -80.5974909096005803 37.4460544223920380, -80.6503815727500211 37.4177401902555289, -80.7039838021688354 37.4656068285141757))",37.867,-80.4,12/31,724127,WV_Lewisburg-Greenbrier.Valley.AP,0.09714285714285716,0.048571,0.08499999999999998,10,16,6,6,1,10,51497.76588896357,17988.846998041212,41737.36779298397,21209.911291755874,20527.45650122811,13497.216276571911,13566.118791714327,4495.997094586973,44710.95409752823,27511.26188076239,3795.7206957346834,19591.36337223219,9443.600089313757,6483.745747929134,-928.3445100252685,662.9939954681565,574.4225736780822,766.7244504401602,802.3348658766668,2992,35712.123212466104,8549.613281845126,15785.642676497506,15785.642676497506,9439.233716196086,9439.233716196086,15785.642676497506,15785.642676497506,9439.233716196086,9439.233716196086,4030.349981826353,2445,2445,724127,LEWISBURG/GREENBRIE,WV,-5,702,II,12,0.3415525114155251,640.7148062915585
"POLYGON ((-80.8352891402654166 38.3485930702677251, -82.0664999999999765 37.7335010658634644, -82.0664999999999907 38.9210854651993756, -81.9207371493653937 38.9072756602001562, -81.9318508614852874 38.8947421076132969, -81.9152487029274994 38.8844465728161879, -81.8926954517314840 38.8734529785876788, -81.8668004255597026 38.8857095552975949, -81.8590051651802497 38.9014262569811820, -80.8798298563198728 38.8085797170750837, -80.7371695077220863 38.6775014788828031, -80.6839816732749711 38.5640636145977069, -80.8352891402654166 38.3485930702677251))",38.383,-81.583,12/31,724140,WV_Charleston-Yeager.AP,0.09714285714285716,0.048571,0.08499999999999998,10,16,6,6,0,10,31123.714207204317,18309.618835194236,25355.12581406608,14132.63783522379,11222.487978842253,8993.49680423333,7436.146921386153,9317.633204455442,58170.08336199975,17457.560346635266,1664.9314723286261,12854.95247280265,7599.103307597885,6091.163387057121,-735.2307357564466,476.90321671494735,454.81702187103144,543.38291128097,645.7953313987842,1808,19936.320262649573,10712.026701090905,11187.393944554753,11187.393944554753,7597.5921341033445,7597.5921341033445,11187.393944554753,11187.393944554753,7597.5921341033445,7597.5921341033445,3068.0275237496326,1563,1562,724140,CHARLESTON YEAGER ARPT,WV,-5,310,I,24,0.20639269406392693,453.9475069233076
"POLYGON ((-80.8352891402654166 38.3485930702677251, -82.0664999999999765 37.7335010658634644, -82.0664999999999907 38.9210854651993756, -81.9207371493653937 38.9072756602001562, -81.9318508614852874 38.8947421076132969, -81.9152487029274994 38.8844465728161879, -81.8926954517314840 38.8734529785876788, -81.8668004255597026 38.8857095552975949, -81.8590051651802497 38.9014262569811820, -80.8798298563198728 38.8085797170750837, -80.7371695077220863 38.6775014788828031, -80.6839816732749711 38.5640636145977069, -80.8352891402654166 38.3485930702677251))",38.383,-81.583,12/31,724140,WV_Charleston-Yeager.AP,0.09714285714285716,0.048571,0.08499999999999998,10,16,6,6,1,10,31123.714207204317,22689.618835194226,25911.138038769826,14873.488888178807,11037.649150590983,9464.947474295624,7016.426576236384,13228.714207497027,58850.47540671835,15967.782937355052,1793.8504078018664,13463.347277999046,6828.399407992415,6092.374015956733,-670.7922370945605,477.0437523790718,407.74567889320053,566.313422482347,580.0703077184911,1866,19464.217337007165,15865.262273800228,11659.496870197172,11659.496870197172,6824.356561394007,6824.356561394007,11659.496870197172,11659.496870197172,6824.356561394007,6824.356561394007,3440.327523749633,1596,1596,724140,CHARLESTON YEAGER ARPT,WV,-5,310,I,24,0.213013698630137,475.59149310627765
